station_id,source_year,example_local_path
720745-00272,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/72074500272.csv
720912-00302,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/72091200302.csv
720914-00304,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/72091400304.csv
720916-00453,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/72091600453.csv
720918-00307,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/72091800307.csv
720921-00309,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/72092100309.csv
720953-00331,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/72095300331.csv
720954-00456,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/72095400456.csv
720956-00332,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/72095600332.csv
721021-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/72102199999.csv
721025-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/72102599999.csv
721026-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/72102699999.csv
722910-93116,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/72291093116.csv
726394-04874,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/72639404874.csv
726548-04971,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/72654804971.csv
727467-04926,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/72746704926.csv
727770-94012,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/72777094012.csv
727970-94240,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/72797094240.csv
760550-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/76055099999.csv
760610-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/76061099999.csv
761130-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/76113099999.csv
761220-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/76122099999.csv
761600-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/76160099999.csv
762200-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/76220099999.csv
762250-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/76225099999.csv
762530-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/76253099999.csv
762555-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/76255599999.csv
762560-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/76256099999.csv
762580-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/76258099999.csv
763110-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/76311099999.csv
763230-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/76323099999.csv
763420-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/76342099999.csv
763730-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/76373099999.csv
763820-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/76382099999.csv
763900-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/76390099999.csv
763930-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/76393099999.csv
763940-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/76394099999.csv
764910-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/76491099999.csv
764915-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/76491599999.csv
764990-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/76499099999.csv
780620-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/78062099999.csv
782215-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/78221599999.csv
782240-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/78224099999.csv
782430-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/78243099999.csv
782624-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/78262499999.csv
783160-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/78316099999.csv
783170-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/78317099999.csv
783180-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/78318099999.csv
783190-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/78319099999.csv
783200-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/78320099999.csv
783220-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/78322099999.csv
783230-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/78323099999.csv
783260-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/78326099999.csv
783270-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/78327099999.csv
783280-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/78328099999.csv
783300-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/78330099999.csv
783310-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/78331099999.csv
783320-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/78332099999.csv
783350-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/78335099999.csv
783380-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/78338099999.csv
783400-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/78340099999.csv
783430-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/78343099999.csv
783465-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/78346599999.csv
783730-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/78373099999.csv
783740-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/78374099999.csv
783750-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/78375099999.csv
783760-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/78376099999.csv
910660-22701,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/91066022701.csv
912460-41606,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/91246041606.csv
913691-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/91369199999.csv
913710-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/91371099999.csv
913760-00492,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/91376000492.csv
913780-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/91378099999.csv
914900-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/91490099999.csv
916010-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/91601099999.csv
916230-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/91623099999.csv
917010-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/91701099999.csv
918020-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/91802099999.csv
918090-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/91809099999.csv
919250-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/91925099999.csv
994010-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/99401099999.csv
994021-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/99402199999.csv
994090-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/99409099999.csv
994300-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/99430099999.csv
994820-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/99482099999.csv
997239-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/99723999999.csv
997379-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/99737999999.csv
997380-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/99738099999.csv
997387-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/99738799999.csv
997696-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/99769699999.csv
997733-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/99773399999.csv
998207-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/99820799999.csv
998224-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/99822499999.csv
998274-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/99827499999.csv
998277-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/99827799999.csv
998283-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/99828399999.csv
998286-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/99828699999.csv
998288-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/99828899999.csv
998289-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/99828999999.csv
998296-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/99829699999.csv
998299-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/99829999999.csv
998300-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/99830099999.csv
998302-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/99830299999.csv
998493-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/99849399999.csv
998494-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/99849499999.csv
998495-99999,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/99849599999.csv
999999-00262,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/99999900262.csv
999999-25711,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/99999925711.csv
999999-64757,2015,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2015/99999964757.csv
219820-99999,2006,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2006/21982099999.csv
253780-99999,2006,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2006/25378099999.csv
700631-25715,2006,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2006/70063125715.csv
701747-26554,2006,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2006/70174726554.csv
701780-26529,2006,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2006/70178026529.csv
702460-26512,2006,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2006/70246026512.csv
702495-26547,2006,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2006/70249526547.csv
702510-26528,2006,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2006/70251026528.csv
702626-99999,2006,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2006/70262699999.csv
703080-25713,2006,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2006/70308025713.csv
703330-25508,2006,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2006/70333025508.csv
703333-25518,2006,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2006/70333325518.csv
703430-25402,2006,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2006/70343025402.csv
704540-25704,2006,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2006/70454025704.csv
710210-99999,2006,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2006/71021099999.csv
710260-99999,2006,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2006/71026099999.csv
710267-99999,2006,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2006/71026799999.csv
710269-99999,2006,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2006/71026999999.csv
710352-99999,2006,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2006/71035299999.csv
710354-99999,2006,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2006/71035499999.csv
710360-99999,2006,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2006/71036099999.csv
710363-99999,2006,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2006/71036399999.csv
710367-99999,2006,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2006/71036799999.csv
710370-99999,2006,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2006/71037099999.csv
710371-99999,2006,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2006/71037199999.csv
710372-99999,2006,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2006/71037299999.csv
710374-99999,2006,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2006/71037499999.csv
710390-99999,2006,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2006/71039099999.csv
710400-99999,2006,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2006/71040099999.csv
710415-99999,2006,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2006/71041599999.csv
710416-99999,2006,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2006/71041699999.csv
710435-99999,2006,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2006/71043599999.csv
710440-99999,2006,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2006/71044099999.csv
710450-99999,2006,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2006/71045099999.csv
710455-99999,2006,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2006/71045599999.csv
710481-99999,2006,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2006/71048199999.csv
710513-27201,2006,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2006/71051327201.csv
710520-99999,2006,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2006/71052099999.csv
710550-99999,2006,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2006/71055099999.csv
710630-99999,2006,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2006/71063099999.csv
710850-99999,2006,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2006/71085099999.csv
711010-99999,2006,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2006/71101099999.csv
711070-99999,2006,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2006/71107099999.csv
711150-99999,2006,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2006/71115099999.csv
711220-99999,2006,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2006/71122099999.csv
711310-99999,2006,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2006/71131099999.csv
711380-99999,2006,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2006/71138099999.csv
711390-99999,2006,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2006/71139099999.csv
711400-99999,2006,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2006/71140099999.csv
711420-99999,2006,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2006/71142099999.csv
711440-99999,2006,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2006/71144099999.csv
711490-99999,2006,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2006/71149099999.csv
711500-99999,2006,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2006/71150099999.csv
711640-99999,2006,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2006/71164099999.csv
711750-99999,2006,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2006/71175099999.csv
711830-99999,2006,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2006/71183099999.csv
711860-99999,2006,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2006/71186099999.csv
711880-99999,2006,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2006/71188099999.csv
711890-99999,2006,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2006/71189099999.csv
711900-99999,2006,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2006/71190099999.csv
711910-99999,2006,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2006/71191099999.csv
711945-99999,2006,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2006/71194599999.csv
711980-99999,2006,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2006/71198099999.csv
711990-99999,2006,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2006/71199099999.csv
712010-99999,2006,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2006/71201099999.csv
712027-99999,2006,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2006/71202799999.csv
712030-99999,2006,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2006/71203099999.csv
712060-99999,2006,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2006/71206099999.csv
712070-99999,2006,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2006/71207099999.csv
712081-99999,2006,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2006/71208199999.csv
712090-99999,2006,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2006/71209099999.csv
712110-99999,2006,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2006/71211099999.csv
712120-99999,2006,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2006/71212099999.csv
712160-99999,2006,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2006/71216099999.csv
712170-99999,2006,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2006/71217099999.csv
712180-99999,2006,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2006/71218099999.csv
712190-99999,2006,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2006/71219099999.csv
712200-99999,2006,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2006/71220099999.csv
712220-99999,2006,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2006/71222099999.csv
712250-99999,2006,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2006/71225099999.csv
712310-99999,2006,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2006/71231099999.csv
712320-99999,2006,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2006/71232099999.csv
712340-99999,2006,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2006/71234099999.csv
712350-99999,2006,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2006/71235099999.csv
712360-99999,2006,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2006/71236099999.csv
712370-99999,2006,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2006/71237099999.csv
712430-99999,2006,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2006/71243099999.csv
712450-99999,2006,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2006/71245099999.csv
712510-99999,2006,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2006/71251099999.csv
712590-99999,2006,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2006/71259099999.csv
712630-99999,2006,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2006/71263099999.csv
712635-99999,2006,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2006/71263599999.csv
712650-99999,2006,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2006/71265099999.csv
712670-99999,2006,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2006/71267099999.csv
712690-99999,2006,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2006/71269099999.csv
712700-99999,2006,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2006/71270099999.csv
712729-99999,2006,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2006/71272999999.csv
712820-99999,2006,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2006/71282099999.csv
712910-99999,2006,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2006/71291099999.csv
712929-99999,2006,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2006/71292999999.csv
712940-99999,2006,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2006/71294099999.csv
712950-99999,2006,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2006/71295099999.csv
712960-99999,2006,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2006/71296099999.csv
712970-99999,2006,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2006/71297099999.csv
713070-99999,2006,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2006/71307099999.csv
713110-99999,2006,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2006/71311099999.csv
713140-99999,2006,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2006/71314099999.csv
713150-99999,2006,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2006/71315099999.csv
713170-99999,2006,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2006/71317099999.csv
713190-99999,2006,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2006/71319099999.csv
713315-99999,2006,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2006/71331599999.csv
713325-99999,2006,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2006/71332599999.csv
713330-99999,2006,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2006/71333099999.csv
713335-99999,2006,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2006/71333599999.csv
713410-99999,2006,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2006/71341099999.csv
713440-99999,2006,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2006/71344099999.csv
713460-99999,2006,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2006/71346099999.csv
713520-99999,2006,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2006/71352099999.csv
713640-99999,2006,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2006/71364099999.csv
713680-99999,2006,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2006/71368099999.csv
713700-99999,2006,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2006/71370099999.csv
713710-99999,2006,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2006/71371099999.csv
713721-99999,2006,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2006/71372199999.csv
713760-99999,2006,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2006/71376099999.csv
713770-99999,2006,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2006/71377099999.csv
713780-99999,2006,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2006/71378099999.csv
713810-99999,2006,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2006/71381099999.csv
713820-99999,2006,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2006/71382099999.csv
713840-99999,2006,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2006/71384099999.csv
713850-99999,2006,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2006/71385099999.csv
713860-99999,2006,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2006/71386099999.csv
713870-99999,2006,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2006/71387099999.csv
713880-99999,2006,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2006/71388099999.csv
713890-99999,2006,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2006/71389099999.csv
713900-99999,2006,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2006/71390099999.csv
713910-99999,2006,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2006/71391099999.csv
713920-99999,2006,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2006/71392099999.csv
713950-99999,2006,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2006/71395099999.csv
713970-99999,2006,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2006/71397099999.csv
713985-99999,2006,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2006/71398599999.csv
714110-99999,2006,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2006/71411099999.csv
714240-99999,2006,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2006/71424099999.csv
714250-99999,2006,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2006/71425099999.csv
714260-99999,2006,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2006/71426099999.csv
714270-99999,2006,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2006/71427099999.csv
714280-99999,2006,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2006/71428099999.csv
714290-99999,2006,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2006/71429099999.csv
714330-99999,2006,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2006/71433099999.csv
714350-99999,2006,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2006/71435099999.csv
714360-99999,2006,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2006/71436099999.csv
714370-99999,2006,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2006/71437099999.csv
714390-99999,2006,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2006/71439099999.csv
714420-99999,2006,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2006/71442099999.csv
714440-99999,2006,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2006/71444099999.csv
714460-99999,2006,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2006/71446099999.csv
714480-99999,2006,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2006/71448099999.csv
714490-99999,2006,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2006/71449099999.csv
714500-99999,2006,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2006/71450099999.csv
714520-99999,2006,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2006/71452099999.csv
714530-99999,2006,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2006/71453099999.csv
714550-99999,2006,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2006/71455099999.csv
714570-99999,2006,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2006/71457099999.csv
714590-99999,2006,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2006/71459099999.csv
714600-99999,2006,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2006/71460099999.csv
714650-99999,2006,/Volumes/NOAA_CACHE/noaa-global-hourly-pds-full/2006/71465099999.csv
