diagnostic_run_id,plant_ecwt_run_id,station_id,station_name,station_state,station_country,station_first_observation_utc,station_last_observation_utc,impacted_blocked_plant_count,min_candidate_rank_order,min_candidate_distance_km,sample_blocked_plants,fixed_expected_djf_hours,fixed_valid_djf_hours,fixed_missing_djf_hours,fixed_coverage_ratio,plant_weighted_missing_djf_hours,missing_station_year_count,complete_loaded_year_count,partial_loaded_year_count,empty_loaded_year_count,outside_station_metadata_window_year_count,terminal_aws_missing_year_count,retryable_download_failure_year_count,downloaded_no_canonical_djf_year_count,available_raw_not_loaded_year_count,raw_inventory_missing_year_count,no_download_or_manifest_evidence_year_count,top_gap_years
fixed_period_gap_causes_20260625T123832Z,plant_ecwt_provisional_fixed_period_20260625T121752Z,999999-63826,BLACKVILLE 3 W,SC,US,2002-07-12 17:00:00-07,2025-08-27 17:00:00-07,183,3,32.461,Vogtle | Barnett Shoals | Harllee Branch | McManus | Sinclair Dam | Stevens Creek | Hartwell Lake | Edwin I Hatch,56328,49527,6801,0.879261,1244583,16,11,3,0,2,0,0,0,0,0,0,2000:outside_station_metadata_window:2184h; 2001:outside_station_metadata_window:2160h; 2002:partial_loaded:1416h; 2025:partial_loaded:748h; 2020:partial_loaded:124h; 2014:complete_loaded:57h; 2004:complete_loaded:56h; 2024:complete_loaded:18h
fixed_period_gap_causes_20260625T123832Z,plant_ecwt_provisional_fixed_period_20260625T121752Z,999999-53152,SANTA BARBARA 11 W,CA,US,2008-08-13 17:00:00-07,2025-08-27 17:00:00-07,62,1,2.260,Alamo | W E Warne | Ellwood | Mid-Set Cogeneration | Chalk Cliff Limited | Berry Cogen | ExxonMobil Santa Ynez Facility | Berry Cogen Tanne Hills 18,56328,36630,19698,0.650298,1221276,19,9,2,0,8,0,0,0,0,0,0,2004:outside_station_metadata_window:2184h; 2000:outside_station_metadata_window:2184h; 2007:outside_station_metadata_window:2160h; 2006:outside_station_metadata_window:2160h; 2005:outside_station_metadata_window:2160h; 2003:outside_station_metadata_window:2160h; 2002:outside_station_metadata_window:2160h; 2001:outside_station_metadata_window:2160h
fixed_period_gap_causes_20260625T123832Z,plant_ecwt_provisional_fixed_period_20260625T121752Z,999999-21514,MAUNA LOA 5 NNE,HI,US,2005-09-26 17:00:00-07,2025-08-27 17:00:00-07,93,2,45.306,Honolulu | Kahe | Waiau | Waimea | Kanoelehua | Puueo | W H Hill | Waiau Hydro,56328,43289,13039,0.768517,1212627,11,4,2,0,5,0,0,0,0,0,0,2004:outside_station_metadata_window:2184h; 2000:outside_station_metadata_window:2184h; 2003:outside_station_metadata_window:2160h; 2002:outside_station_metadata_window:2160h; 2001:outside_station_metadata_window:2160h; 2005:partial_loaded:1417h; 2025:partial_loaded:744h; 2024:complete_loaded:19h
fixed_period_gap_causes_20260625T123832Z,plant_ecwt_provisional_fixed_period_20260625T121752Z,714300-99999,POINT PETRE (AUT)  ONT,,CA,1977-06-10 17:00:00-07,2025-08-23 17:00:00-07,344,5,69.526,Greenidge Generation LLC | Keuka | Glenwood Hydro | Hydraulic Race | Waterport | Rochester 26 | Rochester 2 | Rochester 3,56328,52885,3443,0.938876,1184392,26,19,7,0,0,0,0,0,0,0,0,2025:partial_loaded:795h; 2003:partial_loaded:467h; 2000:partial_loaded:461h; 2009:partial_loaded:298h; 2002:partial_loaded:256h; 2015:partial_loaded:255h; 2021:partial_loaded:178h; 2022:complete_loaded:100h
fixed_period_gap_causes_20260625T123832Z,plant_ecwt_provisional_fixed_period_20260625T121752Z,999999-03048,SOCORRO 20 N,NM,US,2003-05-23 17:00:00-07,2025-08-27 17:00:00-07,105,2,28.964,Escalante | Navajo Dam | Four Corners | Las Vegas | Reeves | San Juan | Animas | Tucumcari,56328,45216,11112,0.802727,1166760,14,7,3,0,3,1,0,0,0,0,0,2000:outside_station_metadata_window:2184h; 2006:terminal_aws_missing:2160h; 2002:outside_station_metadata_window:2160h; 2001:outside_station_metadata_window:2160h; 2003:partial_loaded:1416h; 2025:partial_loaded:744h; 2023:partial_loaded:247h; 2024:complete_loaded:21h
fixed_period_gap_causes_20260625T123832Z,plant_ecwt_provisional_fixed_period_20260625T121752Z,999999-53960,LAFAYETTE 13 SE,LA,US,2003-01-10 16:00:00-08,2025-08-27 17:00:00-07,115,2,14.342,Louisiana 1 | Louisiana 2 | R S Nelson | Willow Glen | Coughlin Power Station | Teche | Little Gypsy | Nine Mile Point,56328,46582,9746,0.826978,1120790,18,12,2,0,3,1,0,0,0,0,0,2000:outside_station_metadata_window:2184h; 2006:terminal_aws_missing:2160h; 2002:outside_station_metadata_window:2160h; 2001:outside_station_metadata_window:2160h; 2025:partial_loaded:744h; 2003:partial_loaded:262h; 2024:complete_loaded:21h; 2005:complete_loaded:10h
fixed_period_gap_causes_20260625T123832Z,plant_ecwt_provisional_fixed_period_20260625T121752Z,999999-23904,BATESVILLE 8 WNW,AR,US,2006-12-18 16:00:00-08,2025-08-27 17:00:00-07,70,1,6.795,Beaver Dam (AR) | Greers Ferry Lake | Paragould | Municipal Light | Norfork | Bull Shoals | Thomas Fitzhugh | Ozark,56328,40614,15714,0.721027,1099980,14,6,2,0,6,0,0,0,0,0,0,2004:outside_station_metadata_window:2184h; 2000:outside_station_metadata_window:2184h; 2005:outside_station_metadata_window:2160h; 2003:outside_station_metadata_window:2160h; 2002:outside_station_metadata_window:2160h; 2001:outside_station_metadata_window:2160h; 2006:partial_loaded:1872h; 2025:partial_loaded:744h
fixed_period_gap_causes_20260625T123832Z,plant_ecwt_provisional_fixed_period_20260625T121752Z,994160-99999,CAPE LOOKOUT  NC,,US,1985-01-19 16:00:00-08,2025-08-23 17:00:00-07,52,7,29.491,Morehead | Ocracoke Hybrid | Craven County Wood Energy LP | International Paper Co. - New Bern Mill | Domtar Paper Co LLC Plymouth NC | PCS Phosphate | New Bern | Washington White Post Solar LLC,56328,35449,20879,0.629332,1085708,26,13,6,2,0,5,0,0,0,0,0,2016:terminal_aws_missing:2184h; 2000:terminal_aws_missing:2184h; 2018:empty_loaded:2160h; 2007:terminal_aws_missing:2160h; 2006:terminal_aws_missing:2160h; 2005:terminal_aws_missing:2160h; 2001:empty_loaded:2160h; 2025:partial_loaded:1898h
fixed_period_gap_causes_20260625T123832Z,plant_ecwt_provisional_fixed_period_20260625T121752Z,999999-04127,MURPHY 10 W,ID,US,2003-06-28 17:00:00-07,2025-08-27 17:00:00-07,98,1,17.912,Crimson Orchard Solar and BESS | Brownlee | C J Strike | Cascade Dam (ID) | Swan Falls | Anderson Ranch | Black Canyon | Boise R Diversion,56328,45481,10847,0.807431,1063006,9,3,2,0,3,1,0,0,0,0,0,2000:outside_station_metadata_window:2184h; 2006:terminal_aws_missing:2160h; 2002:outside_station_metadata_window:2160h; 2001:outside_station_metadata_window:2160h; 2003:partial_loaded:1417h; 2025:partial_loaded:744h; 2024:complete_loaded:18h; 2004:complete_loaded:3h
fixed_period_gap_causes_20260625T123832Z,plant_ecwt_provisional_fixed_period_20260625T121752Z,994390-99999,SETTLEMENT POINT  GBI,,US,1985-12-02 16:00:00-08,2025-08-23 17:00:00-07,67,19,104.775,Lauderdale | Port Everglades | Riviera | Henry D King | Tom G Smith | Martin | St Lucie | Palm Beach Renewable Energy Facility 1,56328,40466,15862,0.718399,1062754,26,16,4,0,0,4,0,0,2,0,0,2024:available_raw_not_loaded:2184h; 2016:terminal_aws_missing:2184h; 2015:available_raw_not_loaded:2160h; 2007:terminal_aws_missing:2160h; 2006:terminal_aws_missing:2160h; 2005:terminal_aws_missing:2160h; 2017:partial_loaded:1318h; 2025:partial_loaded:788h
fixed_period_gap_causes_20260625T123832Z,plant_ecwt_provisional_fixed_period_20260625T121752Z,763943-99999,GENERAL MARIANO ESCOBEDO INTL / MONTERREY INTL,,MX,1990-05-31 17:00:00-07,2025-08-23 17:00:00-07,107,19,127.928,Eagle Pass | Laredo | Silas Ray | Falcon Dam & Power | Rio Grande Valley Sugar Growers | Frontera Energy Center | Magic Valley Generating Station | Hidalgo Energy Center,56328,47439,8889,0.842192,951123,26,19,4,0,0,0,0,0,3,0,0,2024:available_raw_not_loaded:2184h; 2015:available_raw_not_loaded:2160h; 2006:available_raw_not_loaded:2160h; 2025:partial_loaded:770h; 2000:partial_loaded:304h; 2021:partial_loaded:207h; 2018:partial_loaded:121h; 2004:complete_loaded:105h
fixed_period_gap_causes_20260625T123832Z,plant_ecwt_provisional_fixed_period_20260625T121752Z,715380-99999,WINDSOR,,CA,1955-07-01 17:00:00-07,2025-08-23 17:00:00-07,256,1,12.181,"Waterloo Solar, LLC | Sculpin Solar | Webber | J R Whiting | Colfax | Dayton (MI) | Delray | Fermi",56328,52706,3622,0.935698,927232,25,21,3,0,0,1,0,0,0,0,0,2005:terminal_aws_missing:2160h; 2025:partial_loaded:765h; 2024:partial_loaded:143h; 2021:partial_loaded:119h; 2003:complete_loaded:103h; 2004:complete_loaded:55h; 2006:complete_loaded:37h; 2000:complete_loaded:36h
fixed_period_gap_causes_20260625T123832Z,plant_ecwt_provisional_fixed_period_20260625T121752Z,999999-63831,NEWTON 5 ENE,MS,US,2002-11-02 16:00:00-08,2025-08-27 17:00:00-07,132,1,30.856,Bankhead Dam | Barry | Gorgas | Greene County | Holt Dam | Millers Ferry | Lowman Energy Center | James H Miller Jr,56328,49633,6695,0.881143,883740,18,14,2,0,2,0,0,0,0,0,0,2000:outside_station_metadata_window:2184h; 2001:outside_station_metadata_window:2160h; 2002:partial_loaded:1418h; 2025:partial_loaded:744h; 2016:complete_loaded:102h; 2024:complete_loaded:20h; 2007:complete_loaded:18h; 2011:complete_loaded:11h
fixed_period_gap_causes_20260625T123832Z,plant_ecwt_provisional_fixed_period_20260625T121752Z,999999-53961,MONROE 26 N,LA,US,2003-01-14 16:00:00-08,2025-08-27 17:00:00-07,87,4,59.644,Carpenter | Cecil Lynch | Hamilton Moses | Harvey Couch | Lake Catherine | Mabelvale | Remmel | Degray,56328,46316,10012,0.822255,871044,17,11,2,0,3,1,0,0,0,0,0,2000:outside_station_metadata_window:2184h; 2006:terminal_aws_missing:2160h; 2002:outside_station_metadata_window:2160h; 2001:outside_station_metadata_window:2160h; 2025:partial_loaded:744h; 2003:partial_loaded:449h; 2021:complete_loaded:68h; 2024:complete_loaded:21h
fixed_period_gap_causes_20260625T123832Z,plant_ecwt_provisional_fixed_period_20260625T121752Z,999999-03054,MULESHOE 19 S,TX,US,2004-02-26 16:00:00-08,2025-08-27 17:00:00-07,66,7,91.515,KODE Novus I | KODE Novus II | Goodwell Wind Project LLC | Moore County | Nichols | Riverview | Harrington | Celanese,56328,43324,13004,0.769138,858264,19,12,2,0,4,1,0,0,0,0,0,2000:outside_station_metadata_window:2184h; 2006:terminal_aws_missing:2160h; 2003:outside_station_metadata_window:2160h; 2002:outside_station_metadata_window:2160h; 2001:outside_station_metadata_window:2160h; 2004:partial_loaded:1378h; 2025:partial_loaded:745h; 2024:complete_loaded:22h
fixed_period_gap_causes_20260625T123832Z,plant_ecwt_provisional_fixed_period_20260625T121752Z,721043-99999,ATHENS MUNI,TX,US,2012-08-12 17:00:00-07,2025-08-23 17:00:00-07,26,72,174.133,"Broken Bow Dam | Hugo | International Paper Valliant OK | Choctaw Nation Solar Farm | Butterfield Solar Farm | Choctaw Fields Solar Project, LLC | Denison | Wise County Power LLC",56328,27669,28659,0.491212,745134,26,11,3,0,12,0,0,0,0,0,0,2008:outside_station_metadata_window:2184h; 2004:outside_station_metadata_window:2184h; 2000:outside_station_metadata_window:2184h; 2011:outside_station_metadata_window:2160h; 2010:outside_station_metadata_window:2160h; 2009:outside_station_metadata_window:2160h; 2007:outside_station_metadata_window:2160h; 2006:outside_station_metadata_window:2160h
fixed_period_gap_causes_20260625T123832Z,plant_ecwt_provisional_fixed_period_20260625T121752Z,999999-94075,BOULDER 14 W,CO,US,2003-09-26 17:00:00-07,2025-08-27 17:00:00-07,75,46,172.939,Pueblo | W N Clark | Cameo | Comanche (CO) | Fruita | Salida | Blue Mesa | Morrow Point,56328,47633,8695,0.845636,652125,10,5,2,0,3,0,0,0,0,0,0,2000:outside_station_metadata_window:2184h; 2002:outside_station_metadata_window:2160h; 2001:outside_station_metadata_window:2160h; 2003:partial_loaded:1416h; 2025:partial_loaded:744h; 2024:complete_loaded:19h; 2007:complete_loaded:8h; 2004:complete_loaded:2h
fixed_period_gap_causes_20260625T123832Z,plant_ecwt_provisional_fixed_period_20260625T121752Z,999999-63855,CROSSVILLE 7 NW,TN,US,2004-12-02 16:00:00-08,2025-08-27 17:00:00-07,58,2,50.510,Weiss Dam | Browns Ferry | Guntersville | Wheeler Dam | Widows Creek | Bellefonte | Albertville | Decatur Energy Center,56328,45311,11017,0.804413,638986,15,9,2,0,4,0,0,0,0,0,0,2000:outside_station_metadata_window:2184h; 2003:outside_station_metadata_window:2160h; 2002:outside_station_metadata_window:2160h; 2001:outside_station_metadata_window:2160h; 2004:partial_loaded:1511h; 2025:partial_loaded:744h; 2015:complete_loaded:37h; 2007:complete_loaded:28h
fixed_period_gap_causes_20260625T123832Z,plant_ecwt_provisional_fixed_period_20260625T121752Z,999999-23906,PORT ARANSAS 32 NNE,TX,US,2007-11-15 16:00:00-08,2025-08-27 17:00:00-07,30,58,168.787,Canyon | Holly Street | Sim Gideon | Fayette Power Project | Sand Hill | Lost Pines 1 Power Project | Bastrop Energy Center | Winchester Power Park,56328,38004,18324,0.674691,549720,19,8,4,0,7,0,0,0,0,0,0,2004:outside_station_metadata_window:2184h; 2000:outside_station_metadata_window:2184h; 2006:outside_station_metadata_window:2160h; 2005:outside_station_metadata_window:2160h; 2003:outside_station_metadata_window:2160h; 2002:outside_station_metadata_window:2160h; 2001:outside_station_metadata_window:2160h; 2007:partial_loaded:1416h
