priority_run_id,station_id,station_name,station_state,station_country,plant_count,distinct_plant_states,top_plant_states,min_distance_km,median_distance_km,max_distance_km,min_normalized_coverage_ratio,median_normalized_coverage_ratio,max_normalized_coverage_ratio,total_valid_hour_gap_to_threshold,gap_le_24h_count,gap_le_168h_count,gap_le_720h_count,gap_le_2160h_count,gap_gt_2160h_count
normalized_active_window_blocker_priority_20260625T060119Z,997988-99999,BIG BAY,MI,US,6,1,MI:6,56.667,77.963,92.102,0.914000,0.914000,0.914000,8424,0,0,0,6,0
normalized_active_window_blocker_priority_20260625T060119Z,724006-99999,CHESAPEAKE RGNL,VA,US,6,2,NC:3;VA:3,11.653,16.719,26.645,0.816426,0.816426,0.816426,8676,0,0,0,6,0
normalized_active_window_blocker_priority_20260625T060119Z,744104-99999,PITTSFIELD MUNI,MA,US,6,1,NY:6,42.624,47.367,51.647,0.811715,0.811715,0.811715,8982,0,0,0,6,0
normalized_active_window_blocker_priority_20260625T060119Z,722021-99999,VANDENBERG,FL,US,6,1,FL:6,6.968,13.409,45.415,0.719403,0.719403,0.719403,9000,0,0,0,6,0
normalized_active_window_blocker_priority_20260625T060119Z,720658-99999,SAUK CENTRE MUNI,MN,US,6,1,MN:6,48.545,49.770,57.756,0.790466,0.790466,0.790466,10362,0,0,0,6,0
normalized_active_window_blocker_priority_20260625T060119Z,999999-92826,EVERGLADES CITY 5 NE,FL,US,6,1,FL:6,44.314,61.187,64.921,0.903644,0.903644,0.903644,11448,0,0,0,6,0
normalized_active_window_blocker_priority_20260625T060119Z,720846-99999,ANTELOPE CO,NE,US,6,2,NE:4;SD:2,75.306,89.753,116.581,0.488720,0.488720,0.488720,12024,0,0,0,6,0
normalized_active_window_blocker_priority_20260625T060119Z,999999-03062,LOS ALAMOS 13 W,NM,US,6,1,NM:6,66.424,80.094,83.870,0.907939,0.907939,0.907939,12030,0,0,0,6,0
normalized_active_window_blocker_priority_20260625T060119Z,720160-63884,KEE FLD,WV,US,6,1,WV:6,67.947,70.983,100.639,0.830794,0.830794,0.830794,12396,0,0,0,6,0
normalized_active_window_blocker_priority_20260625T060119Z,997708-99999,YORK RIVER E RANGE,VA,US,6,1,VA:6,21.506,38.778,45.504,0.889341,0.889341,0.889341,12618,0,0,0,6,0
normalized_active_window_blocker_priority_20260625T060119Z,720663-99999,VIROQUA MUNI,WI,US,6,2,MN:5;WI:1,39.379,45.547,46.086,0.754342,0.754342,0.754342,12708,0,0,0,6,0
normalized_active_window_blocker_priority_20260625T060119Z,720281-53969,WILBARGER CO,TX,US,6,1,TX:6,100.239,113.477,163.900,0.809614,0.809614,0.809614,14598,0,0,0,0,6
normalized_active_window_blocker_priority_20260625T060119Z,999999-00423,DE QUINCY INDUSTRIAL AIRPARK,LA,US,6,2,TX:4;LA:2,24.722,55.101,98.350,0.811673,0.811673,0.811673,21576,0,0,0,0,6
normalized_active_window_blocker_priority_20260625T060119Z,998305-99999,PORT EVERGLADES CHANNEL,FL,US,6,1,FL:6,58.053,75.347,76.848,0.792087,0.792087,0.792087,22560,0,0,0,0,6
normalized_active_window_blocker_priority_20260625T060119Z,994047-99999,PENSACOLA,FL,US,6,1,FL:6,8.328,20.234,24.954,0.843718,0.843718,0.843718,24870,0,0,0,0,6
normalized_active_window_blocker_priority_20260625T060119Z,998209-99999,DUCK PIER,NC,US,6,1,NC:6,13.018,34.357,41.084,0.833877,0.833877,0.833877,25656,0,0,0,0,6
normalized_active_window_blocker_priority_20260625T060119Z,998427-99999,KODIAK ISLAND,AK,US,6,1,AK:6,0.450,7.319,10.079,0.811361,0.811361,0.811361,27036,0,0,0,0,6
normalized_active_window_blocker_priority_20260625T060119Z,999999-63838,VERSAILLES 3 NNW,KY,US,6,1,KY:6,43.752,69.264,105.744,0.839835,0.839835,0.839835,35790,0,0,0,0,6
normalized_active_window_blocker_priority_20260625T060119Z,722975-99999,LOS ALAMITOS AAF,CA,US,6,1,CA:6,12.243,24.708,26.827,0.453413,0.453413,0.453413,38760,0,0,0,0,6
normalized_active_window_blocker_priority_20260625T060119Z,725480-94910,WATERLOO MUNICIPAL AIRPORT,IA,US,6,1,IA:6,66.476,70.193,86.540,0.372852,0.372852,0.372852,195060,0,0,0,0,6
normalized_active_window_blocker_priority_20260625T060119Z,722366-99999,SLIDELL WSFO,LA,US,5,2,LA:4;MS:1,33.184,50.761,61.555,0.946903,0.946903,0.946903,170,0,5,0,0,0
normalized_active_window_blocker_priority_20260625T060119Z,722072-03894,CLARKSVILLE,TN,US,5,2,TN:3;KY:2,76.542,78.410,88.523,0.928492,0.928492,0.928492,1165,0,0,5,0,0
normalized_active_window_blocker_priority_20260625T060119Z,999999-23909,SALEM 10 W,MO,US,5,1,MO:5,39.067,78.507,83.512,0.940792,0.940792,0.940792,1895,0,0,5,0,0
normalized_active_window_blocker_priority_20260625T060119Z,725060-14704,OTIS ANGB AIRPORT,MA,US,5,1,MA:5,13.013,24.185,29.893,0.911863,0.911863,0.911863,2065,0,0,5,0,0
normalized_active_window_blocker_priority_20260625T060119Z,999999-54937,JAMESTOWN 38 WSW,ND,US,5,1,ND:5,63.862,81.034,107.495,0.933949,0.933949,0.933949,3130,0,0,5,0,0
normalized_active_window_blocker_priority_20260625T060119Z,742513-99999,EAKER FLD,OK,US,5,2,OK:4;TX:1,49.372,72.980,92.609,0.824908,0.824908,0.824908,5420,0,0,0,5,0
normalized_active_window_blocker_priority_20260625T060119Z,724467-99999,WHITEMAN AFB,MO,US,5,1,MO:5,35.209,51.267,104.998,0.849281,0.849281,0.849281,5465,0,0,0,5,0
normalized_active_window_blocker_priority_20260625T060119Z,726438-99999,BOSCOBEL,WI,US,5,1,WI:5,36.668,45.751,78.994,0.848392,0.848392,0.848392,5500,0,0,0,5,0
normalized_active_window_blocker_priority_20260625T060119Z,744666-99999,JACKSONVILLE MUNI,IL,US,5,1,IL:5,4.404,31.021,85.632,0.822830,0.822830,0.822830,5510,0,0,0,5,0
normalized_active_window_blocker_priority_20260625T060119Z,999999-54932,SANDSTONE 6 W,MN,US,5,2,MN:3;WI:2,13.672,39.796,49.604,0.922862,0.922862,0.922862,5585,0,0,0,5,0
normalized_active_window_blocker_priority_20260625T060119Z,725665-99999,KIMBALL MUNI R E ARR,NE,US,5,2,CO:4;NE:1,10.674,32.235,43.281,0.771218,0.771218,0.771218,5815,0,0,0,5,0
normalized_active_window_blocker_priority_20260625T060119Z,720328-99999,UPSHUR CO RGNL,WV,US,5,1,WV:5,97.490,101.559,103.311,0.663904,0.663904,0.663904,6215,0,0,0,5,0
normalized_active_window_blocker_priority_20260625T060119Z,720285-99999,MIDDLE PENINSULA RGN,VA,US,5,1,VA:5,43.801,53.102,67.016,0.661602,0.661602,0.661602,6265,0,0,0,5,0
normalized_active_window_blocker_priority_20260625T060119Z,727854-99999,DEER PARK ARPT,WA,US,5,2,ID:4;WA:1,36.130,42.170,45.326,0.795360,0.795360,0.795360,6700,0,0,0,5,0
normalized_active_window_blocker_priority_20260625T060119Z,999999-00178,LINDEN AIRPORT,NJ,US,5,1,NJ:5,29.092,29.476,36.432,0.721095,0.721095,0.721095,7445,0,0,0,5,0
normalized_active_window_blocker_priority_20260625T060119Z,722130-99999,WAYCROSS/WARE CO.,GA,US,5,1,GA:5,9.302,9.494,60.559,0.776085,0.776085,0.776085,7535,0,0,0,5,0
normalized_active_window_blocker_priority_20260625T060119Z,723118-99999,OCONEE CO RGNL,SC,US,5,2,GA:3;SC:2,14.247,31.895,52.225,0.810791,0.810791,0.810791,7535,0,0,0,5,0
normalized_active_window_blocker_priority_20260625T060119Z,723405-99999,LITTLE ROCK AFB,AR,US,5,1,AR:5,9.341,19.769,52.582,0.804664,0.804664,0.804664,7885,0,0,0,5,0
normalized_active_window_blocker_priority_20260625T060119Z,720398-99999,WAUTOMA MUNI,WI,US,5,1,WI:5,48.607,56.434,65.864,0.845794,0.845794,0.845794,7905,0,0,0,5,0
normalized_active_window_blocker_priority_20260625T060119Z,999999-53007,COLORADO SPRINGS 23 NW,CO,US,5,1,CO:5,20.547,29.111,36.657,0.800443,0.800443,0.800443,8095,0,0,0,5,0
normalized_active_window_blocker_priority_20260625T060119Z,720623-99999,ELIZABETHTON MUNI,TN,US,5,1,TN:5,24.945,37.114,80.090,0.796378,0.796378,0.796378,8315,0,0,0,5,0
normalized_active_window_blocker_priority_20260625T060119Z,720417-99999,JOHNSON (STANTON CO MUNI),KS,US,5,1,CO:5,68.358,79.504,86.647,0.870709,0.870709,0.870709,8595,0,0,0,5,0
normalized_active_window_blocker_priority_20260625T060119Z,999999-53974,MANHATTAN 6 SSW,KS,US,5,1,KS:5,53.777,80.660,98.091,0.911268,0.911268,0.911268,9650,0,0,0,5,0
normalized_active_window_blocker_priority_20260625T060119Z,722071-99999,CHICKASHA MUNI,OK,US,5,1,OK:5,23.674,35.061,44.537,0.485497,0.485497,0.485497,10090,0,0,0,5,0
normalized_active_window_blocker_priority_20260625T060119Z,999999-25380,GUSTAVUS 2 NE,AK,US,5,1,AK:5,63.412,72.424,93.475,0.882681,0.882681,0.882681,10215,0,0,0,5,0
normalized_active_window_blocker_priority_20260625T060119Z,722553-53928,BRENHAM MUNI,TX,US,5,1,TX:5,47.764,57.032,77.493,0.821964,0.821964,0.821964,11095,0,0,0,0,5
normalized_active_window_blocker_priority_20260625T060119Z,999999-63856,BRUNSWICK 23 S,GA,US,5,1,GA:5,9.446,45.847,49.244,0.897659,0.897659,0.897659,12475,0,0,0,0,5
normalized_active_window_blocker_priority_20260625T060119Z,720835-99999,MADELINE ISLAND,WI,US,5,3,WI:3;MI:1;MN:1,24.938,36.150,67.124,0.826827,0.826827,0.826827,13350,0,0,0,0,5
normalized_active_window_blocker_priority_20260625T060119Z,720477-99999,FLOYD W JONES LEBANON,MO,US,5,1,MO:5,36.594,63.689,90.553,0.812757,0.812757,0.812757,13375,0,0,0,0,5
normalized_active_window_blocker_priority_20260625T060119Z,997281-99999,LEWES,DE,US,5,2,MD:4;DE:1,33.880,50.991,74.360,0.874615,0.874615,0.874615,14700,0,0,0,0,5
normalized_active_window_blocker_priority_20260625T060119Z,720781-99999,LYONS RICE CO MUNI,KS,US,5,1,KS:5,81.627,96.489,128.276,0.777759,0.777759,0.777759,14925,0,0,0,0,5
normalized_active_window_blocker_priority_20260625T060119Z,998007-99999,PADILLA BAY RESERVE,WA,US,5,1,WA:5,2.616,6.869,48.172,0.858410,0.858410,0.858410,17860,0,0,0,0,5
normalized_active_window_blocker_priority_20260625T060119Z,999999-96407,SELAWIK 28 E,AK,US,5,1,AK:5,44.942,77.470,94.484,0.800017,0.800017,0.800017,17875,0,0,0,0,5
normalized_active_window_blocker_priority_20260625T060119Z,999999-00421,MADISONVILLE MUNICIPAL AIRPORT,KY,US,5,2,IN:3;KY:2,34.086,62.717,67.692,0.809287,0.809287,0.809287,18290,0,0,0,0,5
normalized_active_window_blocker_priority_20260625T060119Z,997284-99999,NEW HAVEN,,US,5,1,CT:5,6.868,8.168,12.021,0.831051,0.831051,0.831051,23195,0,0,0,0,5
normalized_active_window_blocker_priority_20260625T060119Z,997339-99999,MICHIGAN CITY,IN,US,5,2,IN:3;MI:2,36.673,38.693,55.187,0.789590,0.789590,0.789590,31280,0,0,0,0,5
normalized_active_window_blocker_priority_20260625T060119Z,724387-99999,KOKOMO MUNI,IN,US,5,1,IN:5,37.045,69.282,81.750,0.461101,0.461101,0.461101,31800,0,0,0,0,5
normalized_active_window_blocker_priority_20260625T060119Z,722823-03749,CAMP DAVID,MD,US,5,2,MD:3;WV:2,31.871,49.427,52.752,0.508887,0.508887,0.508887,95545,0,0,0,0,5
normalized_active_window_blocker_priority_20260625T060119Z,722120-12833,CROSS CITY AIRPORT,FL,US,5,1,FL:5,70.058,74.502,78.910,0.594731,0.594731,0.594731,100060,0,0,0,0,5
normalized_active_window_blocker_priority_20260625T060119Z,725460-14933,DES MOINES INTERNATIONAL AIRPORT,IA,US,5,1,IA:5,73.618,74.112,74.499,0.370686,0.370686,0.370686,163160,0,0,0,0,5
normalized_active_window_blocker_priority_20260625T060119Z,725765-99999,RIVERTON REGIONAL,WY,US,4,1,WY:4,27.415,36.772,45.518,0.946791,0.946791,0.946791,112,0,4,0,0,0
normalized_active_window_blocker_priority_20260625T060119Z,999999-94080,MEDORA 7 E,ND,US,4,2,MT:3;ND:1,101.405,105.010,192.249,0.949375,0.949375,0.949375,120,0,4,0,0,0
normalized_active_window_blocker_priority_20260625T060119Z,703860-99999,PETERSBURG,AK,US,4,1,AK:4,0.896,56.864,111.849,0.943492,0.943492,0.943492,284,0,4,0,0,0
normalized_active_window_blocker_priority_20260625T060119Z,747540-99999,ALEXANDRIA INT,LA,US,4,1,LA:4,8.436,38.706,92.149,0.942266,0.942266,0.942266,404,0,4,0,0,0
normalized_active_window_blocker_priority_20260625T060119Z,726777-99999,BAKER MUNI,MT,US,4,1,MT:4,141.353,156.258,169.561,0.941113,0.941113,0.941113,464,0,4,0,0,0
normalized_active_window_blocker_priority_20260625T060119Z,726817-99999,MULLAN PASS VOR,ID,US,4,2,MT:3;ID:1,28.124,66.600,110.466,0.928324,0.928324,0.928324,752,0,0,4,0,0
normalized_active_window_blocker_priority_20260625T060119Z,747900-99999,SHAW AFB/SUMTER,SC,US,4,1,SC:4,38.429,42.409,65.949,0.929480,0.929480,0.929480,892,0,0,4,0,0
normalized_active_window_blocker_priority_20260625T060119Z,727855-99999,FAIRCHILD AFB,WA,US,4,1,WA:4,18.964,26.302,30.263,0.922198,0.922198,0.922198,1208,0,0,4,0,0
normalized_active_window_blocker_priority_20260625T060119Z,999999-53151,FALLBROOK 5 NE,CA,US,4,1,CA:4,27.263,27.313,28.320,0.941974,0.941974,0.941974,1252,0,0,4,0,0
normalized_active_window_blocker_priority_20260625T060119Z,725946-99999,JACK MC NAMARA FLD,CA,US,4,1,CA:4,89.576,104.195,114.046,0.911357,0.911357,0.911357,1340,0,0,4,0,0
normalized_active_window_blocker_priority_20260625T060119Z,999999-92827,SEBRING 23 SSE,FL,US,4,1,FL:4,61.020,62.640,69.765,0.941132,0.941132,0.941132,1460,0,0,4,0,0
normalized_active_window_blocker_priority_20260625T060119Z,726884-99999,LA GRANDE UNION CO,OR,US,4,1,OR:4,26.287,81.701,107.823,0.895429,0.895429,0.895429,1892,0,0,4,0,0
normalized_active_window_blocker_priority_20260625T060119Z,999999-26655,RED DOG MINE 3 SSW,AK,US,4,1,AK:4,50.859,118.590,190.489,0.934586,0.934586,0.934586,2140,0,0,4,0,0
normalized_active_window_blocker_priority_20260625T060119Z,702223-99999,KOYUK AIRPORT,AK,US,4,1,AK:4,0.101,90.796,204.021,0.906058,0.906058,0.906058,2288,0,0,4,0,0
normalized_active_window_blocker_priority_20260625T060119Z,713730-99999,FRELIGHSBURG  QUE,,CA,4,1,VT:4,47.374,51.914,63.680,0.938734,0.938734,0.938734,2540,0,0,4,0,0
normalized_active_window_blocker_priority_20260625T060119Z,725626-99999,IMPERIAL MUNI,NE,US,4,1,NE:4,75.343,91.296,96.861,0.866690,0.866690,0.866690,2888,0,0,0,4,0
normalized_active_window_blocker_priority_20260625T060119Z,999999-64758,ITHACA 13 E,NY,US,4,1,NY:4,75.183,99.888,111.881,0.934143,0.934143,0.934143,3024,0,0,0,4,0
normalized_active_window_blocker_priority_20260625T060119Z,712600-99999,SAULT STE MARIE,,CA,4,1,MI:4,12.453,13.895,35.201,0.936266,0.936266,0.936266,3096,0,0,0,4,0
normalized_active_window_blocker_priority_20260625T060119Z,722934-99999,OCEANSIDE MUNI,CA,US,4,1,CA:4,8.636,11.061,13.302,0.885148,0.885148,0.885148,3376,0,0,0,4,0
normalized_active_window_blocker_priority_20260625T060119Z,722006-99999,LUVERNE QUENTIN AANE,MN,US,4,1,IA:4,74.958,82.392,91.364,0.532407,0.532407,0.532407,3608,0,0,0,4,0
normalized_active_window_blocker_priority_20260625T060119Z,999999-73803,TALLADEGA 10 NNE,AL,US,4,1,AL:4,7.981,16.884,53.776,0.925641,0.925641,0.925641,3800,0,0,0,4,0
normalized_active_window_blocker_priority_20260625T060119Z,726449-99999,MERRILL MUNI,WI,US,4,1,WI:4,43.301,47.895,54.062,0.842295,0.842295,0.842295,4664,0,0,0,4,0
normalized_active_window_blocker_priority_20260625T060119Z,720769-99999,GEORGE M BRYAN,MS,US,4,1,MS:4,33.939,45.724,59.482,0.768450,0.768450,0.768450,4724,0,0,0,4,0
normalized_active_window_blocker_priority_20260625T060119Z,722211-99999,THOMAS COUNTY,NE,US,4,1,NE:4,99.336,103.112,112.922,0.665285,0.665285,0.665285,4948,0,0,0,4,0
normalized_active_window_blocker_priority_20260625T060119Z,722174-99999,HALE CO,TX,US,4,1,TX:4,53.031,106.124,116.108,0.664134,0.664134,0.664134,4968,0,0,0,4,0
normalized_active_window_blocker_priority_20260625T060119Z,722178-99999,ROBERT S KERR,OK,US,4,1,OK:4,19.756,73.038,97.849,0.663674,0.663674,0.663674,4976,0,0,0,4,0
normalized_active_window_blocker_priority_20260625T060119Z,723409-99999,BLYTHEVILLE MUNI,AR,US,4,2,AR:2;TN:2,34.766,53.721,71.353,0.833980,0.833980,0.833980,5024,0,0,0,4,0
normalized_active_window_blocker_priority_20260625T060119Z,722078-99999,HALLIBURTON FLD,OK,US,4,1,OK:4,53.435,60.538,69.048,0.660451,0.660451,0.660451,5032,0,0,0,4,0
normalized_active_window_blocker_priority_20260625T060119Z,722194-99999,RANTOUL NATL AVIATIO,IL,US,4,2,IL:2;IN:2,62.420,70.072,75.959,0.659991,0.659991,0.659991,5040,0,0,0,4,0
normalized_active_window_blocker_priority_20260625T060119Z,722012-99999,THE VILLAGES,FL,US,4,1,FL:4,19.349,82.943,83.511,0.752768,0.752768,0.752768,5132,0,0,0,4,0
normalized_active_window_blocker_priority_20260625T060119Z,722127-99999,GREATER KANKAKEE,IL,US,4,1,IN:4,72.502,79.305,86.012,0.651703,0.651703,0.651703,5184,0,0,0,4,0
normalized_active_window_blocker_priority_20260625T060119Z,999999-53002,ARTESIA 2 WNW,NM,US,4,1,NM:4,104.377,108.669,109.545,0.800166,0.800166,0.800166,6488,0,0,0,4,0
normalized_active_window_blocker_priority_20260625T060119Z,997736-99999,PORT WASHINGTON,WI,US,4,1,WI:4,19.534,29.571,31.400,0.906692,0.906692,0.906692,6756,0,0,0,4,0
normalized_active_window_blocker_priority_20260625T060119Z,999999-25379,SITKA 1 NE,AK,US,4,1,AK:4,1.182,10.283,66.335,0.904507,0.904507,0.904507,8276,0,0,0,4,0
normalized_active_window_blocker_priority_20260625T060119Z,997692-99999,CLEVELAND,,US,4,1,OH:4,10.404,25.654,50.043,0.892821,0.892821,0.892821,8920,0,0,0,0,4
normalized_active_window_blocker_priority_20260625T060119Z,717460-99999,SARNIA CLIMATE,,CA,4,1,MI:4,34.282,36.814,39.536,0.894391,0.894391,0.894391,9636,0,0,0,0,4
normalized_active_window_blocker_priority_20260625T060119Z,997694-99999,DELAWARE CITY,DE,US,4,1,NJ:4,45.655,46.463,48.565,0.882795,0.882795,0.882795,10484,0,0,0,0,4
normalized_active_window_blocker_priority_20260625T060119Z,998013-99999,TIJUANA RIVER RESERVE,CA,US,4,1,CA:4,13.401,16.509,21.605,0.873897,0.873897,0.873897,11872,0,0,0,0,4
normalized_active_window_blocker_priority_20260625T060119Z,703059-99999,KING COVE,,US,4,1,AK:4,307.432,308.215,310.068,0.874714,0.874714,0.874714,13696,0,0,0,0,4
normalized_active_window_blocker_priority_20260625T060119Z,720483-99999,MARSHALL MEM MUNI,MO,US,4,1,MO:4,77.001,79.775,84.376,0.810749,0.810749,0.810749,14480,0,0,0,0,4
normalized_active_window_blocker_priority_20260625T060119Z,997688-99999,BISHOPS HEAD,MD,US,4,2,VA:3;MD:1,39.054,50.315,57.918,0.854385,0.854385,0.854385,14916,0,0,0,0,4
normalized_active_window_blocker_priority_20260625T060119Z,723520-99999,ALTUS AFB,OK,US,4,1,OK:4,59.115,66.900,70.771,0.584808,0.584808,0.584808,15848,0,0,0,0,4
normalized_active_window_blocker_priority_20260625T060119Z,720684-99999,PHIFER AFLD,WY,US,4,1,WY:4,78.723,96.638,101.342,0.740587,0.740587,0.740587,18156,0,0,0,0,4
normalized_active_window_blocker_priority_20260625T060119Z,997174-99999,CHARLESTON,SC,US,4,1,SC:4,25.903,32.474,51.783,0.779338,0.779338,0.779338,20712,0,0,0,0,4
normalized_active_window_blocker_priority_20260625T060119Z,999999-53877,ASHEVILLE 8 SSW,NC,US,4,2,TN:3;NC:1,75.162,92.027,102.977,0.841127,0.841127,0.841127,24532,0,0,0,0,4
normalized_active_window_blocker_priority_20260625T060119Z,999999-63871,TRI-COUNTY AIRPORT,FL,US,4,1,FL:4,57.781,61.737,61.965,0.797068,0.797068,0.797068,26500,0,0,0,0,4
normalized_active_window_blocker_priority_20260625T060119Z,998482-99999,TEXAS STATE AQUARIUM,TX,US,4,1,TX:4,2.988,23.504,45.898,0.610691,0.610691,0.610691,44108,0,0,0,0,4
normalized_active_window_blocker_priority_20260625T060119Z,720405-00436,BLAIR MUNICIPAL AIRPORT,NE,US,4,1,NE:4,51.268,56.310,65.545,0.392718,0.392718,0.392718,86936,0,0,0,0,4
normalized_active_window_blocker_priority_20260625T060119Z,725570-14943,SIOUX GATEWAY/COL BUD DAY FIELD AP,IA,US,4,2,IA:3;NE:1,66.793,87.173,94.088,0.372870,0.372870,0.372870,130036,0,0,0,0,4
normalized_active_window_blocker_priority_20260625T060119Z,725267-99999,VENANGO RGNL,PA,US,3,1,PA:3,53.598,63.985,70.184,0.944945,0.944945,0.944945,132,0,3,0,0,0
normalized_active_window_blocker_priority_20260625T060119Z,725125-99999,DU BOIS JEFFERSON C,PA,US,3,1,PA:3,40.648,46.061,64.543,0.935480,0.935480,0.935480,378,0,3,0,0,0
normalized_active_window_blocker_priority_20260625T060119Z,999999-03759,CHARLOTTESVILLE 2 SSE,VA,US,3,1,VA:3,87.118,88.047,98.596,0.946793,0.946793,0.946793,396,0,3,0,0,0
normalized_active_window_blocker_priority_20260625T060119Z,702325-99999,WASILLA,AK,US,3,1,AK:3,13.380,16.167,23.306,0.935472,0.935472,0.935472,474,0,3,0,0,0
normalized_active_window_blocker_priority_20260625T060119Z,999999-94088,SUNDANCE 8 NNW,WY,US,3,1,SD:3,46.303,103.044,105.010,0.945603,0.945603,0.945603,543,0,0,3,0,0
normalized_active_window_blocker_priority_20260625T060119Z,999999-53155,WILLIAMS 35 NNW,AZ,US,3,1,AZ:3,38.212,44.662,147.745,0.943462,0.943462,0.943462,765,0,0,3,0,0
normalized_active_window_blocker_priority_20260625T060119Z,747685-93874,GULFPORT BILOXI INT,MS,US,3,1,MS:3,5.120,5.864,59.221,0.929991,0.929991,0.929991,780,0,0,3,0,0
normalized_active_window_blocker_priority_20260625T060119Z,999999-63892,GAINESVILLE 2 NE,AL,US,3,1,MS:3,65.497,78.614,92.242,0.941351,0.941351,0.941351,1068,0,0,3,0,0
normalized_active_window_blocker_priority_20260625T060119Z,723083-99999,FRANKLIN MUNI JB ROS,VA,US,3,1,VA:3,40.825,53.092,67.513,0.892428,0.892428,0.892428,1497,0,0,3,0,0
normalized_active_window_blocker_priority_20260625T060119Z,999999-04139,DENIO 52 WSW,NV,US,3,1,NV:3,126.989,156.531,185.563,0.937077,0.937077,0.937077,1512,0,0,3,0,0
normalized_active_window_blocker_priority_20260625T060119Z,724240-99999,FORT KNOX/GODMAN,KY,US,3,1,IN:3,67.956,73.424,93.928,0.894451,0.894451,0.894451,1809,0,0,3,0,0
normalized_active_window_blocker_priority_20260625T060119Z,716280-99999,OTTAWA MACDONALD CARTIER INTL,,CA,3,1,NY:3,68.767,70.290,74.598,0.939053,0.939053,0.939053,1851,0,0,3,0,0
normalized_active_window_blocker_priority_20260625T060119Z,712440-99999,MILK RIVER  ALTA,,CA,3,1,MT:3,34.990,67.409,69.412,0.937402,0.937402,0.937402,2130,0,0,3,0,0
normalized_active_window_blocker_priority_20260625T060119Z,725038-99999,STEWART INTL,NY,US,3,1,NY:3,44.984,45.492,45.963,0.884495,0.884495,0.884495,2133,0,0,3,0,0
normalized_active_window_blocker_priority_20260625T060119Z,703644-99999,NUIQSUT,AK,US,3,1,AK:3,2.300,95.414,98.535,0.872079,0.872079,0.872079,3042,0,0,0,3,0
normalized_active_window_blocker_priority_20260625T060119Z,999999-53961,MONROE 26 N,LA,US,3,1,LA:3,44.162,63.747,88.554,0.929592,0.929592,0.929592,3051,0,0,0,3,0
normalized_active_window_blocker_priority_20260625T060119Z,722156-99999,CARTERSVILLE,GA,US,3,1,GA:3,12.354,31.102,44.720,0.851256,0.851256,0.851256,3207,0,0,0,3,0
normalized_active_window_blocker_priority_20260625T060119Z,725424-99999,MOUNT PLEASANT MUNI,MI,US,3,1,MI:3,67.125,67.450,70.278,0.847653,0.847653,0.847653,3324,0,0,0,3,0
normalized_active_window_blocker_priority_20260625T060119Z,720308-99999,MILLARD,NE,US,3,1,NE:3,24.044,30.331,39.014,0.665746,0.665746,0.665746,3705,0,0,0,3,0
normalized_active_window_blocker_priority_20260625T060119Z,720283-99999,FILLMORE CO,MN,US,3,1,IA:3,60.826,68.559,80.527,0.664134,0.664134,0.664134,3726,0,0,0,3,0
normalized_active_window_blocker_priority_20260625T060119Z,724988-99999,DANSVILLE MUNI,NY,US,3,1,NY:3,30.109,31.213,38.559,0.758179,0.758179,0.758179,3729,0,0,0,3,0
normalized_active_window_blocker_priority_20260625T060119Z,720311-99999,MT PLEASANT,TX,US,3,2,AR:2;TX:1,85.285,98.902,99.933,0.663214,0.663214,0.663214,3738,0,0,0,3,0
normalized_active_window_blocker_priority_20260625T060119Z,744652-99999,HARRISBURG RALEIGH,IL,US,3,2,IL:2;KY:1,28.115,41.693,72.898,0.801477,0.801477,0.801477,3861,0,0,0,3,0
normalized_active_window_blocker_priority_20260625T060119Z,744663-99999,PITTSFIELD PENSTONE,IL,US,3,2,MO:2;IL:1,58.411,84.972,104.937,0.797669,0.797669,0.797669,3960,0,0,0,3,0
normalized_active_window_blocker_priority_20260625T060119Z,720425-99999,HUGOTON MUNI,KS,US,3,2,KS:2;CO:1,56.081,57.060,114.824,0.891407,0.891407,0.891407,4191,0,0,0,3,0
normalized_active_window_blocker_priority_20260625T060119Z,999999-23583,ALEKNAGIK 1 NNE,AK,US,3,1,AK:3,28.076,75.310,103.633,0.855617,0.855617,0.855617,4296,0,0,0,3,0
normalized_active_window_blocker_priority_20260625T060119Z,722822-63903,DIRT STRIP EAST OF FORT POLK,LA,US,3,2,LA:2;TX:1,32.717,48.150,57.471,0.875513,0.875513,0.875513,4356,0,0,0,3,0
normalized_active_window_blocker_priority_20260625T060119Z,726679-99999,RUSH CITY RGNL,MN,US,3,1,MN:3,46.408,46.421,51.628,0.813470,0.813470,0.813470,4434,0,0,0,3,0
normalized_active_window_blocker_priority_20260625T060119Z,722356-99999,GREENVILLE MUNI,MS,US,3,1,MS:3,81.905,87.005,87.131,0.773315,0.773315,0.773315,4593,0,0,0,3,0
normalized_active_window_blocker_priority_20260625T060119Z,720775-99999,ELLINGTON,TN,US,3,1,TN:3,31.904,55.125,96.974,0.859072,0.859072,0.859072,4728,0,0,0,3,0
normalized_active_window_blocker_priority_20260625T060119Z,720434-99999,OAKLEY MUNI,KS,US,3,1,KS:3,82.886,124.710,137.274,0.843289,0.843289,0.843289,4857,0,0,0,3,0
normalized_active_window_blocker_priority_20260625T060119Z,999999-53009,RAMAH 9 SE,NM,US,3,1,NM:3,43.262,50.497,68.452,0.800443,0.800443,0.800443,4857,0,0,0,3,0
